113.36,114.74,114.07,117.01
121.80,121.65,121.33,117.55
118.98,124.61,121.16,126.32
126.90,126.24,120.11,120.99
115.14,122.34,116.63,124.43
120.35,122.05,118.61,120.60
129.01,126.56,119.96,116.86
118.46,121.62,116.40,119.89
121.14,123.33,119.30,116.31
121.88,118.91,116.82,113.57
155.19,133.71,133.34,121.70
119.65,118.74,116.95,119.10
151.75,132.22,131.62,121.00
119.34,117.74,116.75,117.58
114.08,116.03,111.43,113.20
109.69,118.43,113.30,119.44
108.78,110.16,106.25,108.38
105.35,109.24,107.29,110.30
108.34,110.36,105.58,107.40
113.68,115.58,113.14,114.08
114.24,118.27,117.00,119.70
114.58,117.25,114.26,118.83
122.68,124.78,115.97,113.95
110.60,113.19,112.21,115.62
112.24,115.23,114.52,119.14
121.26,122.57,120.88,122.73
121.62,122.46,117.79,116.89
118.40,122.31,118.42,121.34
120.18,120.36,119.77,118.48
119.24,119.50,118.81,117.12
116.57,118.30,115.62,119.25
119.69,118.48,117.77,116.04
115.72,116.47,110.21,110.36
112.45,114.70,109.05,111.68
117.19,117.65,117.75,116.89
117.59,118.23,117.27,117.15
117.37,124.45,117.40,121.51
125.05,125.97,123.21,126.39
123.03,123.27,121.77,123.44
125.02,124.19,123.53,122.80
121.68,121.94,120.83,121.56
122.02,126.28,122.98,125.25
126.43,125.39,123.93,125.01
124.24,127.66,121.73,123.28
122.56,124.28,120.99,123.87
122.14,124.47,121.28,123.91
124.53,122.24,121.94,120.95
123.42,126.98,123.44,127.19
126.49,127.45,125.87,127.12
124.87,127.50,127.19,130.16
128.04,128.18,125.43,125.97
125.08,127.83,121.52,126.19
131.77,135.38,127.56,129.28
134.22,132.84,131.62,131.59
131.38,132.98,129.18,129.93
130.05,136.55,130.84,138.26
134.11,138.00,131.67,136.44
134.66,135.07,132.71,133.03
131.61,131.94,130.78,131.54
135.02,134.02,128.08,129.27
129.90,131.64,129.31,131.37
131.76,133.55,129.58,130.27
129.00,132.21,129.34,135.24
136.50,133.63,132.60,133.18
129.83,130.75,129.98,133.30
129.14,130.27,128.34,133.12
125.52,128.99,126.76,127.82
131.20,134.48,129.35,131.37
129.18,133.70,127.59,129.60
125.76,127.93,125.18,126.06
129.68,133.23,129.60,132.59
135.44,140.57,136.17,137.73
137.33,139.56,135.50,137.77
143.70,144.77,137.35,142.01
144.23,143.98,142.18,142.25
144.06,143.98,141.22,141.15
138.58,141.14,135.74,135.73
132.14,131.49,123.72,126.83
133.23,136.70,131.21,135.18
135.21,137.63,134.89,136.03
135.24,137.09,133.89,134.98
135.78,138.72,134.87,138.43
132.40,133.02,133.94,136.41
131.08,132.56,133.00,136.56
137.21,138.79,136.78,135.11
131.53,132.59,132.48,135.04
135.76,135.50,132.32,134.51
132.80,134.67,133.61,135.61
137.92,136.91,134.92,132.91
127.01,128.43,126.15,128.49
124.96,126.21,124.09,127.36
128.19,128.49,126.74,128.74
125.78,128.73,122.40,122.13
126.19,127.61,120.52,125.58
126.12,124.41,126.07,124.84
124.42,127.36,118.85,116.63
120.50,123.24,121.86,121.53
124.91,131.01,124.38,134.32
133.07,129.51,127.23,122.45
129.47,126.50,124.06,119.39
